job_name,salary_raw,salary_min,salary_max,company_name,company_type,industry,city,experience,education,job_url,source,soe_category,tags
（五险一金/福利补贴/过节费）万象影城市场主管,4000-6000元,4000,6000,外企德科人力资源服务(福建)有限公司,国企,人力资源服务,沈阳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC392191310J40912550415.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,"['市场营销', '市场推广', '市场策划']"
硬件工程师,8000-10000元,8000,10000,沈阳航盛科技有限责任公司,国企,船舶/航空/航天/火车制造,沈阳,无经验,硕士,http://www.zhaopin.com/jobdetail/CC406148880J40973902504.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,['设计']
高温合金精铸工艺,5000-10000元,5000,10000,中国机械总院集团沈阳铸造研究所有限公司,国企,金属制品业,沈阳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC131908500J40375004404.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,央企,"['CAD', '焊接', '制图软件']"
五险一金/年终奖/影城市场主管,4000-6000元,4000,6000,外企德科人力资源服务(福建)有限公司,国企,人力资源服务,沈阳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC392191310J40912548015.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,"['市场营销', '市场策划', '市场推广']"
投资顾问/理财顾问,6000-12000元,6000,12000,长城证券,国企,证券/期货,沈阳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC138953418J00493533506.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,[]
综合助理,4000-6000元,4000,6000,宜禾通用航空技术(沈阳)有限公司,国企,船舶/航空/航天/火车制造,沈阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1502377520J40834597509.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,"['内勤管理', '后勤管理', '采购事务', '文档编制与修订', '会议组织与记录', '商务沟通与对接']"
数据资产运营经理,1-2万,10000,20000,盘锦客运公交集团有限公司,国企,客运服务,沈阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1337317020J40812902205.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,[]
中医按摩师,5000-10000元,5000,10000,辽宁医科医院,国企,医院,沈阳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC828006210J40721825806.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,['中医按摩、中医理疗']
车险后勤(国企福利+带薪培训+上不封顶）,5000-8000元·13薪,5000,8000,中国大地财产保险股份有限公司,国企,保险,沈阳,无经验,中专/中技,http://www.zhaopin.com/jobdetail/CC145756070J40875200712.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,央企,"['接受小白，带薪培训', '五险一金，节假日休，带薪年假', '国企单位，晋升空间大，公开透明']"
【沈阳惠工街证券营业部】营业部总经理助理/营业部副总经理(J10528),1-2万,10000,20000,长城证券,国企,证券/期货,沈阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC138953410J40834804709.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,"['基金从业资格证', '证券从业资格证']"
门诊-医助,3000-6000元,3000,6000,辽宁医科医院,国企,医院,沈阳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC828006210J40708969806.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,"['风湿科', '护士证', '助理证']"
车险后勤五险双休接受小白,6000-8000元·13薪,6000,8000,中国大地财产保险股份有限公司,国企,保险,沈阳,无经验,高中,http://www.zhaopin.com/jobdetail/CC145756070J40875224712.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,央企,"['带薪培训，接受小白', '下午茶，福利多多', '国企晋升机会多，公开透明']"
粪污资源化项目-固废处理工程师,6000-8000元,6000,8000,沈阳安澜绿色农业科技有限公司,国企,环保,沈阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1501051660J40800706611.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,"['固废处理工艺', '固废技术支持', '固废设备运维', '生化工艺', '预处理工艺', '沼气工艺', '有机肥生产工艺', '农业固废']"
商场综合维修主管,6000-8000元·13薪,6000,8000,沈阳玖伍苑文化有限公司,国企,零售/批发,沈阳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC485310030J40841233414.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,"['综合维修', '商场']"
国企不裁员/办公室车险契约管理专员/五险双休,8000-13000元·13薪,8000,13000,中国大地财产保险股份有限公司,国企,保险,沈阳,经验不限,高中,http://www.zhaopin.com/jobdetail/CC145756070J40875213012.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,央企,"['带薪培训，可接受小白', '国企待遇，五险一金，节假日休', '晋升空开透明，晋升机会多']"
商务部部长,8000-10000元·13薪,8000,10000,国药集团辽宁省兆隆医疗器械有限公司,国企,医疗设备/器械,沈阳,3-5年,硕士,http://www.zhaopin.com/jobdetail/CC322345380J40811485809.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,地方国企,['医院客户']
商场活动资源主管,6000-8000元·13薪,6000,8000,沈阳玖伍苑文化有限公司,国企,零售/批发,沈阳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC485310030J40841235214.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,"['线下活动', '异业资源']"
金属软管营销技术支持岗,4000-8000元,4000,8000,沈阳仪表科学研究院,国企,仪器仪表制造,沈阳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC261572510J40984211904.htm?refcode=4019&srccode=401903&preactionid=03213a6f-c417-4b9e-8ab6-b43a9580eabd,zhaopin,国企,"['金属软管', '市场营销', '技术支持']"
[沈阳惠工街营业部]后台岗（柜台/合规/行政/客服）(J10620),6000-10000元,6000,10000,长城证券,国企,证券/期货,沈阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC138953410J40834682009.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,['证券从业资格证']
配电网实施工程师,8000-10000元,8000,10000,海颐软件,国企,计算机软件,沈阳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC176732310J40687097512.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,['电力运维']
生产物料记账工,4000-6000元,4000,6000,金杯(沈阳)汽车有限公司,国企,汽车研发/制造,沈阳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC620744080J40916009608.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,[]
评估助理,3000-4000元,3000,4000,建银工程咨询有限责任公司辽宁分公司,国企,咨询服务,沈阳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC868491210J40820927611.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,"['房地产估价师', '注册资产评估师', '土地估价师', '评估助理']"
商场信息主管,6000-8000元,6000,8000,沈阳玖伍苑文化有限公司,国企,零售/批发,沈阳,5-10年,本科,http://www.zhaopin.com/jobdetail/CC485310030J40841999514.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,"['CRM系统', '商场数字化工具选型', '信息安全防护', '跨部门技术协作']"
入职缴纳五险车险高绩效客服,6000-8000元,6000,8000,中国大地财产保险股份有限公司,国企,保险,沈阳,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CC145756070J40789687912.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,央企,"['法定假期带薪休息', '入职缴纳五险', '续保专员不跑外']"
物业电梯管理员,4000-6000元,4000,6000,华润置地,国企,房地产开发,沈阳,1-3年,学历不限,http://www.zhaopin.com/jobdetail/CC358101520J40791637605.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,['特种设备安全管理人员证（电梯）']
技术负责人,1.2-2万,12000,20000,中铁十九局集团矿业投资有限公司北京信息技术分公司,国企,计算机软件,沈阳,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1262844240J40866917512.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,央企,[]
成套中心过程检验员,5000-10000元,5000,10000,中国机械总院集团沈阳铸造研究所有限公司,国企,金属制品业,沈阳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC131908500J40986376804.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,央企,['制程检验（IPQC）']
连锁酒店选址开发-辽宁,8000-15000元,8000,15000,和美酒店管理(上海)有限公司,国企,酒店/民宿,沈阳,1-3年,学历不限,http://www.zhaopin.com/jobdetail/CC222204410J40707995912.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,"['东北大区', '华北大区', '酒店选址', '酒店开发', '酒店加盟']"
物业工程经理（部门负责人）,8000-10000元·13薪,8000,10000,沈阳玖伍苑文化有限公司,国企,零售/批发,沈阳,5-10年,本科,http://www.zhaopin.com/jobdetail/CC485310030J40841234114.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,"['暖通工程', '消防工程', '商场', '给排水工程']"
销售渠道（酒店方向）,3000-4000元,3000,4000,沈阳开普人力资源有限公司,国企,人力资源服务,沈阳,1-3年,大专,http://www.zhaopin.com/jobdetail/CCL1475198080J40842873914.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,['会议/会展销售']
质量管理岗,5000-8000元,5000,8000,华润医院管理咨询有限公司,国企,卫生服务,沈阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC180908710J40857081312.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,"['一类医疗器械', '二类医疗器械', '三类医疗器械', '质量体系管理']"
物业工程维修技工,3000-4000元,3000,4000,北京中铁慧生活科技服务有限公司,国企,物业管理,沈阳,1-3年,中专/中技,http://www.zhaopin.com/jobdetail/CCL1326368850J40785203716.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,央企,['物业工程维修工']
工业地产部招商运营岗,3000-4000元,3000,4000,沈阳开普人力资源有限公司,国企,人力资源服务,沈阳,3-5年,大专,http://www.zhaopin.com/jobdetail/CCL1475198080J40843822114.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,"['商业地产项目', '工业地产项目']"
运营商销售经理-沈阳,1.3-2万,13000,20000,广信通信,国企,运营商/增值服务,沈阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC147449810J40813356309.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,"['数字化产品', '智慧产品', '解决方案', '销售', '大客户销售']"
行政办公室八小时/高薪五险(J18996),7000-9000元·13薪,7000,9000,中国大地财产保险股份有限公司,国企,保险,沈阳,经验不限,中专/中技,http://www.zhaopin.com/jobdetail/CC145756070J40879177712.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,央企,['五险两金']
渠道专员、五险一金、环境待遇好、有销售经验优先,3000-4000元,3000,4000,沈阳开普人力资源有限公司,国企,人力资源服务,沈阳,1-3年,大专,http://www.zhaopin.com/jobdetail/CCL1475198080J40823214014.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,"['代理商/经销商', '面销/陌拜', '电话销售']"
平面设计师,3000-5000元,3000,5000,沈阳关务综合服务有限公司,国企,货运/物流/仓储,沈阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1513223640J40826116507.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,国企,"['设计师', '品牌设计', 'PS', '3D MAX', 'CAD', 'UI设计', '包装设计', '电商设计']"
4S店二手车整备师,4000-8000元,4000,8000,沈阳市奥尊汽车销售服务有限公司,国企,汽车研发/制造,沈阳,经验不限,大专,http://www.zhaopin.com/jobdetail/CC389403810J40827920011.htm?refcode=4019&srccode=401903&preactionid=5b561206-317e-4902-b89d-d993fd533809,zhaopin,地方国企,['乘用车']
销售总监、五险一金、有经验、有资源的优先,8000-10000元,8000,10000,沈阳开普人力资源有限公司,国企,人力资源服务,沈阳,5-10年,本科,http://www.zhaopin.com/jobdetail/CCL1475198080J40823212414.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,"['渠道销售', '网络销售', '区域销售']"
汽车维修工程师,5000-8000元,5000,8000,金杯(沈阳)汽车有限公司,国企,汽车研发/制造,沈阳,1-3年,本科,http://www.zhaopin.com/jobdetail/CC620744080J40918282508.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,"['汽车机修', '汽车电气维修', '汽车钣金维修', '商用车']"
4s店二手车评估师,7000-14000元,7000,14000,沈阳市奥尊汽车销售服务有限公司,国企,汽车研发/制造,沈阳,1-3年,大专,http://www.zhaopin.com/jobdetail/CC389403810J40463119911.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,地方国企,['汽车检测']
酒店美工,3000-4000元,3000,4000,沈阳开普人力资源有限公司,国企,人力资源服务,沈阳,1-3年,大专,http://www.zhaopin.com/jobdetail/CCL1475198080J40843812114.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,[]
诚聘普工/操作工 月入5000,4000-5000元,4000,5000,沈阳外国企业服务有限公司,国企,咨询服务,沈阳,经验不限,学历不限,http://www.zhaopin.com/jobdetail/CC146205430J40862079413.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,[]
辽宁财务部长15936,8000-10000元,8000,10000,广西柳瑞资产管理有限公司,国企,专用设备制造,沈阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CCL1296724520J40986928004.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,"['财务分析', '资金管理', '财务管理', '风险控制', '核算管理', '资产管理']"
酒店传菜员,2000-4000元,2000,4000,沈阳开普人力资源有限公司,国企,人力资源服务,沈阳,1-3年,高中,http://www.zhaopin.com/jobdetail/CCL1475198080J40829339414.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,"['包吃包住', '酒店']"
施工管理人员,7000-12000元,7000,12000,沈阳铝镁设计研究院有限公司,国企,建筑设计,沈阳,经验不限,大专,http://www.zhaopin.com/jobdetail/CC320309380J40845666205.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,[]
学术专员（临床线）（成药营销中心）,5000-10000元,5000,10000,中国中药控股有限公司,国企,医药制造,沈阳,经验不限,本科,http://www.zhaopin.com/jobdetail/CC429308980J40876319712.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,央企,"['医院', '医药批发/零售']"
酒店文案策划,3000-4000元,3000,4000,沈阳开普人力资源有限公司,国企,人力资源服务,沈阳,1-3年,本科,http://www.zhaopin.com/jobdetail/CCL1475198080J40843807714.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,"['广告类', '酒店类']"
商用PC渠道销售（全国有岗）,1-1.5万,10000,15000,九洲科瑞,国企,IT服务,沈阳,3-5年,大专,http://www.zhaopin.com/jobdetail/CC198366210J40843595014.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,"['代理商/经销商', '商用PC总代业务', '渠道分销']"
消防监控员,4000-5000元·13薪,4000,5000,华润置地,国企,房地产开发,沈阳,1-3年,高中,http://www.zhaopin.com/jobdetail/CC358101520J40283379005.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,"['餐补', '五险一金', '商业保险', '年终奖', '带薪年假', '单位体检', '中级消防中控证']"
总经理商务助理司机,6000-8000元,6000,8000,宜禾通用航空技术(沈阳)有限公司,国企,船舶/航空/航天/火车制造,沈阳,经验不限,大专,http://www.zhaopin.com/jobdetail/CCL1502377520J40835120909.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,"['军人', '行政司机', '商务接待', '行程规划', '保密意识']"
城市经理（直营业务）,4000-7000元,4000,7000,内蒙古蒙牛乳业(集团)股份有限公司,国企,农/林/牧/渔,沈阳,3-5年,本科,http://www.zhaopin.com/jobdetail/CC000605800J40861968913.htm?refcode=4019&srccode=401903&preactionid=d28a1049-dd66-4af0-bc83-a8fb4b768d5d,zhaopin,国企,[]
