job_name,salary_raw,salary_min,salary_max,salary_months,company_name,company_size,company_type,industry,city,district,experience,education,job_type,job_url,tags,search_keyword,salary_avg,has_salary
"[""医学编辑撰稿"",""医学核心写作员"",""医学审核编辑"",""医学核心期刊编辑""]",9000-17000元,9000.0,17000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,昆明,呈贡·洛龙,1-3年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504566013.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['中药编辑', '西药编辑', '临床医学编辑', '内科编辑', '肿瘤科编辑', '妇产科编辑', '儿科编辑', '麻醉科编辑', '呼吸内科编辑', '心血管科编辑', '消化内科编辑']",自由撰稿人,13000.0,True
AI计算机撰稿编辑,5000-8000元,5000.0,8000.0,12,河北优盛文化传播有限公司,20-99人,民营,广播/影视,石家庄,新华·天苑,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC662253820J40749061213.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['STABLE DIFFUSION', 'MIDJOURNEY']",自由撰稿人,6500.0,True
撰稿,5000-7000元,5000.0,7000.0,12,沈阳同仁堂生物科技有限公司,20人以下,股份制企业,医药制造,沈阳,,经验不限,学历不限,自由撰稿人,http://www.zhaopin.com/jobdetail/CC841159730J40747658507.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['演讲稿', '保健品', '编辑']",自由撰稿人,6000.0,True
"[""医学编辑撰稿"",""医学核心写作员"",""医学审核编辑"",""医学核心期刊编辑""]",7000-14000元,7000.0,14000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,贵阳,乌当·东风,1-3年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504568813.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['中药编辑', '西药编辑', '生物医学编辑', '临床医学编辑', '内科编辑', '肿瘤科编辑', '妇产科编辑', '儿科编辑', '麻醉科编辑', '心血管科编辑', '消化内科编辑']",自由撰稿人,10500.0,True
高薪诚聘图书撰稿编辑,8000-12000元,8000.0,12000.0,12,河北优盛文化传播有限公司,20-99人,民营,广播/影视,石家庄,新华·天苑,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC662253820J40638259913.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,['图书'],自由撰稿人,10000.0,True
文案撰稿人,4000-5000元,4000.0,5000.0,12,辽宁鑫达滑石集团有限公司,300-499人,股份制企业,金属制品业,鞍山,海城市·兴海街道,5-10年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC270136980J40884083808.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['报纸', '新媒体', '出版专业技术人员职业资格证书（中级）']",自由撰稿人,4500.0,True
医学编辑撰稿+医学核心写作员+医学审核编辑+医学核心期刊编辑,1.2-2万,12000.0,20000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,长春,朝阳·南湖,经验不限,硕士,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504531213.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,"['中药编辑', '西药编辑', '生物医学编辑', '临床医学编辑', '口腔科编辑', '麻醉科编辑', '呼吸内科编辑', '心血管科编辑', '儿科编辑', '内科编辑', '消化内科编辑']",自由撰稿人,16000.0,True
高级学术主管/高级学术撰稿人,8000-15000元,8000.0,15000.0,12,合肥嘉玉科技有限公司,医疗设备/器械,20人以下,,沈阳,于洪·北陵,3-5年,硕士,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1510428580J40870537312.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,['科技领域'],自由撰稿人,11500.0,True
诚聘优秀英文翻译文书撰稿人,4000-8000元,4000.0,8000.0,12,广西巴巴去哪电子商务有限公司,20人以下,民营,互联网,南京,鼓楼·湖南路,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC282242380J00402680107.htm?refcode=4019&srccode=401903&preactionid=f176be41-adea-4d57-ad09-ae6fe4ee564a,[],自由撰稿人,6000.0,True
医学编辑撰稿+医学核心写作员+医学审核编辑+医学核心期刊编辑,9000-17000元,9000.0,17000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,长沙,岳麓·望城坡,经验不限,硕士,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504555013.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,"['中药编辑', '临床医学编辑', '西药编辑', '内科编辑', '肿瘤科编辑', '妇产科编辑', '儿科编辑', '骨科编辑', '心血管科编辑', '消化内科编辑', '麻醉科编辑']",自由撰稿人,13000.0,True
AI 撰稿（组稿编辑）,9000-15000元,9000.0,15000.0,12,四川矩创世家出版传媒股份有限公司成都分公司,100-299人,股份制企业,新闻/出版,成都,锦江·锦官驿,1-3年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1495997160J40855265913.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,"['写手', 'AI组稿', '文字编辑', '稿件撰写', '组稿编辑', '图书']",自由撰稿人,12000.0,True
诚聘优秀英文翻译文书撰稿人,4000-8000元,4000.0,8000.0,12,广西巴巴去哪电子商务有限公司,20人以下,民营,互联网,青岛,崂山·中韩,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC282242380J00402702807.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,[],自由撰稿人,6000.0,True
医学编辑撰稿+医学核心写作员+医学审核编辑+医学核心期刊编辑,1.1-1.9万,11000.0,19000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,沈阳,沈河·皇城,1-3年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504532913.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,"['中药编辑', '西药编辑', '生物医学编辑', '临床医学编辑', '内科编辑', '肿瘤科编辑', '妇产科编辑', '儿科编辑', '心血管科编辑', '呼吸内科编辑', '消化内科编辑']",自由撰稿人,15000.0,True
编辑撰稿（周末双休+五险一金）,6000-12000元,6000.0,12000.0,12,西安牛犇企业文化传播有限公司,20-99人,民营,学术/科研,西安,碑林·长安路,经验不限,硕士,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1438148530J40346208404.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,[],自由撰稿人,9000.0,True
诚聘优秀英文翻译文书撰稿人,4000-8000元,4000.0,8000.0,12,广西巴巴去哪电子商务有限公司,20人以下,民营,互联网,广州,天河·天园,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC282242380J00402713507.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,[],自由撰稿人,6000.0,True
医学编辑撰稿+医学核心写作员+医学审核编辑+医学核心期刊编辑,8000-16000元,8000.0,16000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,青岛,市南·湛山,经验不限,硕士,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504542413.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,"['中药编辑', '西药编辑', '临床医学编辑', '内科编辑', '妇产科编辑', '儿科编辑', '心血管科编辑', '呼吸内科编辑', '麻醉科编辑', '口腔科编辑', '消化内科编辑']",自由撰稿人,12000.0,True
撰稿人/内容编辑,4000-6000元,4000.0,6000.0,12,西安斯奈特信息科技有限公司,100-299人,民营,广告/营销,西安,雁塔·丈八沟,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC479216480J40565368916.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,[],自由撰稿人,5000.0,True
诚聘优秀英文翻译文书撰稿人,4000-8000元,4000.0,8000.0,12,广西巴巴去哪电子商务有限公司,20人以下,民营,互联网,武汉,洪山·关山,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC282242380J00402705207.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,[],自由撰稿人,6000.0,True
"[""医学编辑撰稿"",""医学核心写作员"",""医学审核编辑"",""医学核心期刊编辑""]",7000-14000元,7000.0,14000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,南宁,西乡塘·西乡塘街道,1-3年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504670013.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,"['中药编辑', '临床医学编辑', '西药编辑', '生物医学编辑', '内科编辑', '妇产科编辑', '儿科编辑', '肿瘤科编辑', '心血管科编辑', '口腔科编辑', '消化内科编辑']",自由撰稿人,10500.0,True
原创文章撰稿人（国企改革方向｜远程兼职）,3000-5000元,3000.0,5000.0,12,北京正略钧策咨询集团股份有限公司,1000-9999人,民营,咨询服务,北京,朝阳·望京,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC329331810J40856837403.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,[],自由撰稿人,4000.0,True
诚聘优秀英文翻译文书撰稿人,4000-8000元,4000.0,8000.0,12,广西巴巴去哪电子商务有限公司,20人以下,民营,互联网,杭州,西湖·西溪,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC282242380J00402681207.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,[],自由撰稿人,6000.0,True
医学编辑撰稿+医学核心写作员+医学审核编辑+医学核心期刊编辑,8000-16000元,8000.0,16000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,合肥,包河·常青,经验不限,硕士,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504561713.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,"['中药编辑', '西药编辑', '临床医学编辑', '内科编辑', '肿瘤科编辑', '妇产科编辑', '骨科编辑', '麻醉科编辑', '呼吸内科编辑', '心血管科编辑', '消化内科编辑']",自由撰稿人,12000.0,True
撰稿编辑,5000-8000元,5000.0,8000.0,12,河北优盛文化传播有限公司,20-99人,民营,广播/影视,石家庄,新华·天苑,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC662253820J40334387713.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,['图书'],自由撰稿人,6500.0,True
诚聘优秀英文翻译文书撰稿人,4000-8000元,4000.0,8000.0,12,广西巴巴去哪电子商务有限公司,20人以下,民营,互联网,大连,甘井子·凌水,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC282242380J00402673807.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,[],自由撰稿人,6000.0,True
医学编辑撰稿+医学核心写作员+医学审核编辑+医学核心期刊编辑,1-1.8万,10000.0,18000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,苏州,虎丘·狮山,经验不限,硕士,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504546713.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,"['中药编辑', '西药编辑', '临床医学编辑', '内科编辑', '肿瘤科编辑', '妇产科编辑', '儿科编辑', '骨科编辑', '心血管科编辑', '消化内科编辑', '麻醉科编辑']",自由撰稿人,14000.0,True
高薪急招图书撰稿人,4000-6000元,4000.0,6000.0,12,河北凌皓文化传播有限公司,20-99人,民营,新闻/出版,石家庄,桥西·振头,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC826046620J00188273209.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,"['写作', '编辑', '文案创作', '组稿', '撰稿', '图书', '新媒体']",自由撰稿人,5000.0,True
诚聘优秀英文翻译文书撰稿人,4000-8000元,4000.0,8000.0,12,广西巴巴去哪电子商务有限公司,20人以下,民营,互联网,哈尔滨,南岗·曲线,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC282242380J00402677907.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,[],自由撰稿人,6000.0,True
医学编辑撰稿+医学核心写作员+医学审核编辑+医学核心期刊编辑,8000-10000元,8000.0,10000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,武汉,武昌·珞珈山街,1-3年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504520513.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,"['口腔科编辑', '麻醉科编辑', '呼吸内科编辑', '心血管科编辑', '内分泌科编辑', '骨科编辑', '儿科编辑', '妇产科编辑', '肿瘤科编辑', '内科编辑', '消化内科编辑']",自由撰稿人,9000.0,True
纪录片撰稿,1-2万,10000.0,20000.0,12,亚洲阳光国际传媒有限公司,20-99人,股份制企业,广播/影视,北京,海淀·羊坊店,5-10年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC805015070J40179229607.htm?refcode=4019&srccode=401903&preactionid=c80b8968-93c0-42ab-adcc-acb72a79c5e2,"['电视栏目编剧', '综艺类']",自由撰稿人,15000.0,True
工作轻松急聘撰稿人/作家/网络小说作者/文案编辑,5000-10000元,5000.0,10000.0,12,吉林省翰墨星河文化创意有限公司,20-99人,股份制企业,文化艺术/娱乐,长春,二道·东方广场,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1512688460J40766718216.htm?refcode=4019&srccode=401903&preactionid=978b7c54-0252-4f0e-bce2-ccea9ba0ca1b,"['网络文学', '网络小说写作经验', '有兴趣写网络小说的']",自由撰稿人,7500.0,True
医学编辑撰稿+医学核心写作员+医学审核编辑+医学核心期刊编辑,8000-10000元,8000.0,10000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,重庆,渝中·大溪沟,经验不限,硕士,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504488613.htm?refcode=4019&srccode=401903&preactionid=978b7c54-0252-4f0e-bce2-ccea9ba0ca1b,"['消化内科编辑', '内分泌科编辑', '心血管科编辑', '呼吸内科编辑', '麻醉科编辑', '骨科编辑', '儿科编辑', '妇产科编辑', '外科编辑', '内科编辑', '肿瘤科编辑']",自由撰稿人,9000.0,True
包住+图书撰稿编辑+急聘,5000-10000元,5000.0,10000.0,12,北京汉图文化传媒有限公司,20-99人,民营,广播/影视,北京,通州·九棵树,3-5年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC186190621J90250099000.htm?refcode=4019&srccode=401903&preactionid=978b7c54-0252-4f0e-bce2-ccea9ba0ca1b,[],自由撰稿人,7500.0,True
撰稿编辑,7000-14000元,7000.0,14000.0,12,郑州市百科文化有限公司,20-99人,民营,文化艺术/娱乐,郑州,金水·经八路,1-3年,硕士,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1510113200J40771280001.htm?refcode=4019&srccode=401903&preactionid=978b7c54-0252-4f0e-bce2-ccea9ba0ca1b,"['科技领域', '财经领域', '文学领域', '社科领域', '时政领域']",自由撰稿人,10500.0,True
医学编辑撰稿/医学核心写作员/医学审核编辑/医学核心期刊编辑,1-1.8万,10000.0,18000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,太原,晋源·晋源街道,1-3年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504563813.htm?refcode=4019&srccode=401903&preactionid=978b7c54-0252-4f0e-bce2-ccea9ba0ca1b,"['中药编辑', '西药编辑', '临床医学编辑', '内科编辑', '外科编辑', '妇产科编辑', '儿科编辑', '麻醉科编辑', '呼吸内科编辑', '心血管科编辑', '消化内科编辑']",自由撰稿人,14000.0,True
编辑撰稿,4000-8000元,4000.0,8000.0,12,山东风睿文化传媒有限公司,20-99人,其它,新闻/出版,济南,历下·姚家,经验不限,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CC633596420J40234114212.htm?refcode=4019&srccode=401903&preactionid=978b7c54-0252-4f0e-bce2-ccea9ba0ca1b,"['编辑', '写作', '文字编辑', 'IT/互联网', '网站编辑', '运营编辑', '新闻类', '财经类']",自由撰稿人,6000.0,True
新闻稿编辑撰稿人,1000-2000元/次,1000.0,2000.0,12,北京红泰资产管理有限公司,投资/融资,20-99人,,北京,西城·金融街,1-3年,大专,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1480205430J40814767713.htm?refcode=4019&srccode=401903&preactionid=978b7c54-0252-4f0e-bce2-ccea9ba0ca1b,['文学领域'],自由撰稿人,1500.0,True
"[""医学编辑撰稿"",""医学核心写作员"",""医学审核编辑"",""医学核心期刊编辑""]",7000-14000元,7000.0,14000.0,12,四川录智达文化传媒有限公司,科学技术推广,20-99人,,苏州,姑苏·金阊,1-3年,本科,自由撰稿人,http://www.zhaopin.com/jobdetail/CCL1479869640J40504664013.htm?refcode=4019&srccode=401903&preactionid=978b7c54-0252-4f0e-bce2-ccea9ba0ca1b,"['中药编辑', '西药编辑', '临床医学编辑', '内科编辑', '妇产科编辑', '儿科编辑', '口腔科编辑', '呼吸内科编辑', '心血管科编辑', '麻醉科编辑', '消化内科编辑']",自由撰稿人,10500.0,True
