job_name,salary_raw,salary_min,salary_max,salary_months,company_name,company_size,company_type,industry,city,district,experience,education,job_type,job_url,tags,salary_avg,salary_annual_est,experience_std,education_std,experience_years,salary_level,has_salary
解决方案经理/技术支持工程师,1-1.5万·13薪,10000.0,15000.0,13,福建奥通迈胜电力科技有限公司,100-299人,民营,电力/水利/热力/燃气,福州,鼓楼·华大,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC419893810J40750883105.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,[],12500.0,162500.0,不限,本科,,10K-15K,True
化学研发员,6000-11000元,6000.0,11000.0,12,福建优立盛油脂有限公司,20-99人,外商独资,石油/石化,福州,福清·江阴,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC634284880J40633239212.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,[],8500.0,102000.0,不限,本科,,5K-10K,True
商务经纪 日工作6小时 公费追星,7000-14000元,7000.0,14000.0,12,福州小腕来也影视传媒有限公司,100-299人,民营,广播/影视,福州,仓山·建新,5-10年,大专,,http://www.zhaopin.com/jobdetail/CCL1304145150J40695771101.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,"['执行经纪人', '童星经纪人', '演出经纪人']",10500.0,126000.0,5-10年,大专,7.5,10K-15K,True
媒介投放专员,6000-12000元·13薪,6000.0,12000.0,13,新华教育集团,10000人以上,上市公司,学校/学历教育,福州,长乐·营前,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC493641730J40834963709.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,"['媒介助理', '媒介专员', '媒介主管/经理', '媒介总监']",9000.0,117000.0,3-5年,大专,4.0,5K-10K,True
机修工,8000-10000元·13薪,8000.0,10000.0,13,旭川化学(福建)有限公司,1000-9999人,民营,化工,福州,福清·江阴,5-10年,中专/中技,,http://www.zhaopin.com/jobdetail/CCL1232893680J40615693913.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,['生产设备'],9000.0,117000.0,5-10年,中专,7.5,5K-10K,True
全职托辅教师,3000-6000元,3000.0,6000.0,12,福州巴学园教育科技有限公司,培训/辅导服务,20-99人,,福州,鼓楼·鼓西,经验不限,大专,,http://www.zhaopin.com/jobdetail/CCL1278781630J40816593213.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,"['全职', '学前教育', '小学教育', '初中教育', '线下授课', '课后辅导']",4500.0,54000.0,不限,大专,,5K以下,True
医疗器械售后服务工程师,6000-8000元,6000.0,8000.0,12,福建省颜怡生物科技有限公司,20-99人,民营,零售/批发,福州,台江·鳌峰,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC835136700J40429639416.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,"['三类医疗器械', '医美设备', '放射科器械', '激光科器械', '手术室器械', '检验科器械', '医疗耗材', '医疗设备']",7000.0,84000.0,5-10年,大专,7.5,5K-10K,True
国内专利工程师,7000-12000元,7000.0,12000.0,12,北京柏杉松知识产权代理事务所(普通合伙),100-299人,民营,专利/商标/知识产权,福州,闽侯·上街,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC519504120J40506343716.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,[],9500.0,114000.0,不限,本科,,5K-10K,True
otc省区经理,1-2万,10000.0,20000.0,12,江西聚通医药有限公司,500-999人,民营,新零售,福州,仓山·建新,3-5年,学历不限,,http://www.zhaopin.com/jobdetail/CCL1464672490J40715034316.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,"['省区经理', '中小型连锁店药店', '企业直供', '直销', '医药企业', '有规划格局']",15000.0,180000.0,3-5年,不限,4.0,15K-20K,True
机械设计工程师,1-2万·13薪,10000.0,20000.0,13,百特(福建)智能装备科技有限公司,100-299人,民营,工业自动化,福州,仓山·建新,经验不限,本科,,http://www.zhaopin.com/jobdetail/CZ507792380J00058737307.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,"['机械设计', '非标设备', '非标自动化设备', '生产线', '智能设备']",15000.0,195000.0,不限,本科,,15K-20K,True
招普工/操作工 热水器,6000-7000元,6000.0,7000.0,12,福州福百惠企业管理有限公司,10000人以上,民营,商业代理服务,福州,马尾·马尾,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1239389850J40861216213.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,"['两班倒', '月结', '包装工', '组装工', '分拣工', '岗位简单无需经验']",6500.0,78000.0,不限,不限,,5K-10K,True
商务BD,8000-12000元,8000.0,12000.0,12,福建天秤星文化传媒有限公司,20-99人,民营,新媒体,福州,仓山·建新,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CCL1482992230J40742190816.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,"['媒介专员', '媒介助理', 'KOL', '娱乐类媒体']",10000.0,120000.0,不限,不限,,10K-15K,True
拉新/续费客服(J31164),1-2万,10000.0,20000.0,12,北京五八信息技术有限公司,10000人以上,合资,互联网,福州,鼓楼·鼓西,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC330611210J40848934603.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,['面销/陌拜'],15000.0,180000.0,1-3年,大专,2.0,15K-20K,True
逾期提醒客服,7000-10000元,7000.0,10000.0,12,青岛联信商务咨询有限公司,1000-9999人,合资,咨询服务,福州,台江·鳌峰,经验不限,中专/中技,,http://www.zhaopin.com/jobdetail/CC133155890J40653902903.htm?refcode=4019&srccode=401903&preactionid=7757d0be-62f9-4b56-90bf-c9ee419f38e7,['电话催收'],8500.0,102000.0,不限,中专,,5K-10K,True
信息化造价师,5000-10000元,5000.0,10000.0,12,福建闽华达工程管理有限公司,20-99人,民营,咨询服务,福州,鼓楼·温泉,1-3年,大专,,http://www.zhaopin.com/jobdetail/CC628177920J40813728501.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,[],7500.0,90000.0,1-3年,大专,2.0,5K-10K,True
绿化工,4000-5000元,4000.0,5000.0,12,福建华亚集团有限公司,1000-9999人,民营,房地产开发,福州,闽侯·上街,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CC136929830J40815597901.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['小区绿化', '花木修剪', '苗木养护', '绿化施工', '植物配置', '公园绿化', '道路绿化', '病虫防止']",4500.0,54000.0,不限,不限,,5K以下,True
单位食堂招洗碗工包吃(请来电应聘),3000-4000元,3000.0,4000.0,12,福建食创优品餐饮管理服务有限公司,500-999人,民营,餐饮服务,福州,晋安·鼓山,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CC546337230J40481862501.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['包吃', '免费工装', '意外险']",3500.0,42000.0,不限,不限,,5K以下,True
牛肉切配师傅/中工,5000-6000元,5000.0,6000.0,12,福建艺佳鲜供应链有限公司,100-299人,民营,餐饮服务,福州,鼓楼·鼓西,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CC836228300J40951284504.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['火锅店', '包吃包住']",5500.0,66000.0,不限,不限,,5K-10K,True
食品化验员,5000-7000元,5000.0,7000.0,12,福州好乾成食品有限公司,20-99人,民营,农副产品加工制造,福州,马尾·亭江,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1516110930J40836412614.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['微生物检验', '理化检验', '水产品', '冷冻食品', 'HACCP']",6000.0,72000.0,1-3年,大专,2.0,5K-10K,True
生产安全员,6000-8000元,6000.0,8000.0,12,福建新福兴玻璃智能科技有限公司,300-499人,民营,非金属矿物制品业,福州,福清·江阴,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1261713440J40737207901.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['职业健康安全管理体系', '安全员资格证', '安全生产管理人员证', '退伍军人优先', '单休']",7000.0,84000.0,1-3年,大专,2.0,5K-10K,True
急招电器/机电/自动化设备/技术员/工程师/8000+/包吃住/有晋升空间/长期发展/五险一金/接受出差/没有倒班18,8000-15000元,8000.0,15000.0,12,四川新方向人力资源有限公司,100-299人,民营,人力资源服务,福州,仓山·金山,3-5年,大专,,http://www.zhaopin.com/jobdetail/CCL1243318680J40751515106.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['电路维修', '电器维修', '电源维修', '特种作业操作证 （电工）']",11500.0,138000.0,3-5年,大专,4.0,10K-15K,True
变压器（移相变）技术总监/经理,2-3万,20000.0,30000.0,12,福建森达电气股份有限公司,300-499人,上市公司,电力/水利/热力/燃气,福州,福清·阳下,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC304870310J40751447806.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['产品设计', '技术支持', '干式变压器', '油浸式变压器']",25000.0,300000.0,3-5年,大专,4.0,20K-30K,True
房建项目经理（赞比亚）,2-3万,20000.0,30000.0,12,福州今非贸易有限公司,1000-9999人,民营,农/林/牧/渔,福州,台江·宁化,5-10年,大专,,http://www.zhaopin.com/jobdetail/CCL1472978860J40905811402.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['工程管理', '成本管理', '住宅地产项目', '住宅建筑']",25000.0,300000.0,5-10年,大专,7.5,20K-30K,True
gis前端开发工程师,1.3-1.6万·13薪,13000.0,16000.0,13,新大陆科技集团有限公司,1000-9999人,上市公司,计算机软件,福州,马尾·马尾,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC000322970J40918578902.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['WebGIS开发', 'GeoServer', 'ArcGIS', 'POST GIS']",14500.0,188500.0,3-5年,本科,4.0,10K-15K,True
数据采集工程师（机器人）,2-4万·14薪,20000.0,40000.0,14,福建凯森信息科技有限公司,IT服务,20-99人,,福州,鼓楼·五凤,3-5年,本科,,http://www.zhaopin.com/jobdetail/CCL1434034860J40916823702.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['大模型', 'AI数据', '具身']",30000.0,420000.0,3-5年,本科,4.0,30K-50K,True
董事长高级助理/秘书,1.5-2.5万,15000.0,25000.0,12,正坤建业建设科技有限公司,100-299人,民营,工程施工,福州,台江·茶亭,3-5年,本科,,http://www.zhaopin.com/jobdetail/CCL1324466480J40900334302.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['战略管理', '企业流程体系管理', '风控管理', '集团公司', '外资企业', '政府资源', '渠道资源', '技术资源']",20000.0,240000.0,3-5年,本科,4.0,20K-30K,True
小学生托管辅导老师,3000-4000元,3000.0,4000.0,12,福州卡乐教育咨询有限公司,,20人以下,,福州,仓山·城门,经验不限,大专,,http://www.zhaopin.com/jobdetail/CCL1288408550J40395919108.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,"['小学教育', '数学', '语文', '英语', '音乐', '艺术', '全职']",3500.0,42000.0,不限,大专,,5K以下,True
综合行政专员,5000-8000元,5000.0,8000.0,12,福建天衡联合律师事务所,500-999人,律师事务所,法律服务,福州,台江·宁化,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC356391920J40828305507.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,['行政'],6500.0,78000.0,不限,本科,,5K-10K,True
仓管文员,4000-6000元,4000.0,6000.0,12,福州金勺子厨具有限公司,家具/家居/家电,20-99人,,福州,仓山·建新,3-5年,高中,,http://www.zhaopin.com/jobdetail/CCL1511192560J40917140908.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,['ERP'],5000.0,60000.0,3-5年,高中,4.0,5K-10K,True
物业集团市场总经理,3-5.5万,30000.0,55000.0,12,融信世欧物业服务集团有限公司,300-499人,民营,物业管理,福州,台江·苍霞,10年以上,大专,,http://www.zhaopin.com/jobdetail/CC857177720J40604006309.htm?refcode=4019&srccode=401903&preactionid=f9ca3ce9-c39b-4e99-92bf-4f55327e3709,[],42500.0,510000.0,10年以上,大专,12.0,30K-50K,True
机械技术员,4000-6000元,4000.0,6000.0,12,福州香阁里生物科技有限公司,环保,20人以下,,福州,鼓楼·洪山,经验不限,本科,,http://www.zhaopin.com/jobdetail/CCL1499496310J40895108408.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,"['安装/调试', '装配设备']",5000.0,60000.0,不限,本科,,5K-10K,True
安装造价工程师（福建）,1-1.5万,10000.0,15000.0,12,华泰永信工程咨询有限公司,300-499人,其它,房地产开发,福州,福清·江阴,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC512679420J40820320707.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,['安装工程'],12500.0,150000.0,5-10年,大专,7.5,10K-15K,True
资料主管（铁路项目）,6000-10000元,6000.0,10000.0,12,湖南安信高科技有限公司,20-99人,民营,计算机软件,福州,罗源·松山,1-3年,大专,,http://www.zhaopin.com/jobdetail/CCL1500995260J40875979603.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,"['铁路工程', '工程施工资料', '工程建设资料', '工程竣工资料']",8000.0,96000.0,1-3年,大专,2.0,5K-10K,True
网络工程师,150-200元/天,150.0,200.0,12,北京勤慕数据科技有限公司,20-99人,民营,通信/网络设备,福州,台江·上海,无经验,本科,,http://www.zhaopin.com/jobdetail/CC650713230J40834624009.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,"['HCIE', 'HCIP', '熟悉LINUX等操作系统', '有网络工程师经验', '食宿自理']",175.0,2100.0,0年,本科,0.0,5K以下,True
艺术老师,6000-10000元,6000.0,10000.0,12,福州赛纳达文化传媒有限公司,20-99人,民营,文化艺术/娱乐,福州,鼓楼·南街,经验不限,本科,,http://www.zhaopin.com/jobdetail/CC356746110J40399241310.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,"['全职兼职均可', '线下授课', '集体授课', '线上授课', '一对一授课', '小学教育', '初中教育', '高中教育', '学前教育', '教师']",8000.0,96000.0,不限,本科,,5K-10K,True
医药公关专员（周末双休）,6000-8000元,6000.0,8000.0,12,福建省博腾健康管理有限公司,20-99人,民营,卫生服务,福州,鼓楼·鼓东,经验不限,本科,,http://www.zhaopin.com/jobdetail/CCL1330413190J40613568313.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,['商务公关'],7000.0,84000.0,不限,本科,,5K-10K,True
销售总监,3-4.5万,30000.0,45000.0,12,北京恒泰实达科技股份有限公司,1000-9999人,上市公司,计算机软件,福州,鼓楼·华大,5-10年,大专,,http://www.zhaopin.com/jobdetail/CC120112480J40683161616.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,[],37500.0,450000.0,5-10年,大专,7.5,30K-50K,True
办公室副主任,8000-15000元,8000.0,15000.0,12,盛辉物流,1000-9999人,民营,货运/物流/仓储,福州,晋安·鼓山,10年以上,本科,,http://www.zhaopin.com/jobdetail/CC157621120J40271931105.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,"['外联接待', '食宿管理', '会务组织', '后勤管理', '行政体系管理']",11500.0,138000.0,10年以上,本科,12.0,10K-15K,True
前端开发（项目稳定 双休 可年后到岗 要5个）,1.1-1.3万,11000.0,13000.0,12,拓保软件,1000-9999人,民营,计算机软件,福州,鼓楼·五凤,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC157088920J40790966216.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,['Vue'],12000.0,144000.0,3-5年,本科,4.0,10K-15K,True
品牌经理（轻养生事业部）,1-2万,10000.0,20000.0,12,仙芝楼,300-499人,民营,医药制造,福州,闽侯·上街,3-5年,本科,,http://www.zhaopin.com/jobdetail/CC195345310J40813149701.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,"['品牌营销', '品牌策划', '品牌推广', '新媒体媒介', '雇主品牌']",15000.0,180000.0,3-5年,本科,4.0,15K-20K,True
急招自动化电器设备运维/8000+/包吃包住+全国出差15,8000-15000元,8000.0,15000.0,12,成都申祥人力资源服务有限公司,20-99人,民营,咨询服务,福州,福清·音西,经验不限,大专,,http://www.zhaopin.com/jobdetail/CC394850780J40887481502.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,"['设备维护', '设备调试', '监测运维', '技术支持', '新能源设备', '汽车电子设备', '安防设备', '电源设备']",11500.0,138000.0,不限,大专,,10K-15K,True
通信工程项目经理,6000-10000元,6000.0,10000.0,12,福州宝沃电力科技有限公司,20-99人,民营,电力/水利/热力/燃气,福州,鼓楼·温泉,3-5年,大专,,http://www.zhaopin.com/jobdetail/CC208507680J40709365011.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,"['通信项目管理', '通信设备装维', '光传输']",8000.0,96000.0,3-5年,大专,4.0,5K-10K,True
福州顺丰快递员配车包住多劳多得,9000-13000元,9000.0,13000.0,12,顺丰速运,10000人以上,上市公司,货运/物流/仓储,福州,仓山·金山,经验不限,学历不限,,http://www.zhaopin.com/jobdetail/CC131486150J40260088714.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,"['盘库', '物资保管', '货物配送', '理货', '物流配送', '包住', '就近分配', '五险']",11000.0,132000.0,不限,不限,,10K-15K,True
设备部经理（海旺食品）,1-1.5万,10000.0,15000.0,12,福建海旺食品有限公司,20-99人,民营,快速消费品,福州,马尾·亭江,3-5年,中专/中技,,http://www.zhaopin.com/jobdetail/CC819952400J40611917016.htm?refcode=4019&srccode=401903&preactionid=90551367-04ac-488f-81e9-22e7020a0906,"['机械设备维保', '机械设备验收', '设备升级改造']",12500.0,150000.0,3-5年,中专,4.0,10K-15K,True
